2020-02-19/16:26:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:45		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:46		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:47		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:48		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:49		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:50		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
2020-02-19/16:56:51		 cement_strength_08012020_120021.csv: File loaded successfully!!
